"","ACCNUM","YEAR","DATE","TIME","Hour","STREET1","STREET2","OFFSET","ROAD_CLASS","District","WardNum","Division","LATITUDE","LONGITUDE","LOCCOORD","ACCLOC","TRAFFCTL","VISIBILITY","LIGHT","RDSFCOND","IMPACTYPE","FATAL_NO","PEDESTRIAN","CYCLIST","AUTOMOBILE","MOTORCYCLE","TRUCK","TRSN_CITY_","EMERG_VEH","PASSENGER","SPEEDING","AG_DRIV","REDLIGHT","ALCOHOL","DISABILITY","Hood_ID","Neighbourh","DRIV_TRAFFIC_VIOLATION","DRIV_AGGRO","DRIV_SPEED","DRIV_DISTRACT","DRIV_AlCOHOL","BIC_TRAFFIC_VIOLATION","BIC_AGGRO","BIC_SPEED","BIC_LOSS_CTRL","BIC_ALCOHOL","BIC_DISTRACT","BIC_DRUGS","BIC_DISABILITY","BIC_FATIGUE","PED_TRAFFIC_VIOLATION","PED_STNARY","PED_CROSSING","VEH_TURNING","VEH_STATIONARY","VEH_LANE_CHG","VEH_INIT_OR_STOP","pressure_station","wind_speed","relative_humidity","temperature","visibility_value","DRIVERS_ALL_cnt","PASSENGER_cnt","PEDESTRIAN_cnt","CYCLIST_cnt","BIC_INJURY_MAJOR_FATAL","BIC_INJURY_FATAL","BIC_INJURY_other","ROAD_WET","TRAFFIC_CNTRL","VIS_NOT_CLEAR","AGE_REF_CODE","BIC_AGE","BIC_ACTN_FORWARD","BIC_ACTN_TURN_U","BIC_ACTN_TURN_LEFT","BIC_ACTN_TURN_Right","BIC_ACTN_STOPPED","BIC_ACTN_OTHER","WARD_1","WARD_2","WARD_3","WARD_4","WARD_5","WARD_6","WARD_7","WARD_8","WARD_9","WARD_10","WARD_11","WARD_12","WARD_13","WARD_14","WARD_15","WARD_16","WARD_17","WARD_18","WARD_19","WARD_20","WARD_21","WARD_22","WARD_23","WARD_24","WARD_25"
"505",7001492041,2017,2017-08-18,1100,10,"FAYWOOD  BLVD","WILSON  AVE","1 m South of","Major Arterial","North York","6","32",43.734683,-79.446399,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,33,"Clanton Park (33)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98.5,18,78,24.9,24100,1,0,0,1,1,0,0,0,1,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",7001512799,2017,2017-08-21,1600,16,"SPADINA CRES","RUSSELL ST","30 m South of","Major Arterial","Toronto and East York","11","52",43.659789,-79.399905,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,1,1,0,0,NA,79,"University (79)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.66,17,54,29.5,24100,1,0,0,1,1,0,0,0,0,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",7001528499,2017,2017-08-23,1000,10,"MAIN ST","GERRARD  ST E"," ","Minor Arterial","Toronto and East York","19","55",43.683879,-79.300121,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,62,"East End-Danforth (62)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.02,28,65,19.7,24100,1,0,0,1,1,0,0,0,1,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"508",7001571864,2017,2017-08-30,1700,17,"WELLESLEY ST W","QUEENS PARK CRES E","3 m East of","Major Arterial","Toronto and East York","11","52",43.663512,-79.390605,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,1,0,0,0,0,0,0,0,NA,76,"Bay Street Corridor (76)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.35,16,61,21.7,24100,1,0,0,1,1,0,0,0,1,0,9,"40 to 44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",7001580093,2017,2017-08-31,2100,21,"YONGE ST","YONGE BLVD"," ","Major Arterial","North York","15,8","32",43.73429,-79.404529,"Intersection","At Intersection","Traffic Controller","Clear","Daylight, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,41,"Bridle Path-Sunnybrook-York Mills (41)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.06,22,55,13.2,24100,1,0,0,1,1,0,0,0,1,0,5,"20 to 24",1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
"510",7001616713,2017,2017-09-06,2000,20,"GERRARD ST E","HANNAFORD ST"," ","Minor Arterial","Toronto and East York","19","55",43.685328,-79.293407,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,62,"East End-Danforth (62)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.09,13,56,17.6,24100,1,0,0,1,1,0,0,0,0,0,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"511",7001628368,2017,2017-09-08,1500,15,"BALLIOL ST","BAYVIEW AVE"," ","Major Arterial","North York","15","53",43.701991,-79.373752,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,56,"Leaside-Bennington (56)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.06,22,51,18.1,24100,1,0,0,1,1,0,0,0,1,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"512",7001651562,2017,2017-09-12,800,8,"COSBURN AVE","LESMOUNT AVE"," ","Minor Arterial","Toronto and East York","14","54",43.691332,-79.340617,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,1,0,0,0,0,0,0,0,NA,59,"Danforth East York (59)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.77,9,80,12.6,24100,1,0,0,1,1,0,0,0,0,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"513",7001656927,2017,2017-09-13,100,1,"BLOOR ST W","BRUNSWICK AVE"," ","Major Arterial","Toronto and East York","11","14",43.665908,-79.407436,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,0,1,0,0,0,0,0,0,0,0,NA,79,"University (79)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,99.18,12,74,16.2,24100,1,0,0,1,1,0,0,0,1,0,5,"20 to 24",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",7001690052,2017,2017-09-17,2400,23,"LAKE SHORE BLVD W","REMEMBRANCE DR"," ","Major Arterial","Toronto and East York","10","14",43.630351,-79.419742,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,82,"Niagara (82)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.84,3,87,20.2,24100,1,0,0,1,1,0,0,0,1,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",7001696237,2017,2017-09-18,2000,20,"LAKE SHORE BLVD W","BRITISH COLUMBIA RD","1 m West of","Expressway","Toronto and East York","4","14",43.631358,-79.429141,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,85,"South Parkdale (85)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.65,17,82,21.6,24100,1,0,0,1,1,0,0,0,1,0,4,"15 to 19",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",7001733942,2017,2017-09-24,1300,12,"DUFFERIN ST","HOPEWELL AVE","1 m South of","Major Arterial","North York","8","13",43.698622,-79.451267,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,108,"Briar Hill-Belgravia (108)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.04,4,49,30.9,24100,1,0,0,1,1,0,0,0,1,0,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517",7001781044,2017,2017-10-01,1600,16,"DAVENPORT RD","DOVERCOURT ROAD"," ","Minor Arterial","Toronto and East York","9","13",43.674288,-79.434612,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,94,"Wychwood (94)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.58,4,43,16.9,24100,1,0,0,1,1,0,0,0,0,0,10,"45 to 49",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",7001781629,2017,2017-10-01,1800,18,"BLOOR ST W","SPADINA AVE"," ","Major Arterial","Toronto and East York","11","14,53,52",43.666583,-79.403827,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,0,1,0,0,1,0,0,0,0,NA,79,"University (79)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,100.51,9,48,15.9,24100,1,2,0,1,1,0,0,0,1,0,5,"20 to 24",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",7001798069,2017,2017-10-04,800,8,"KENNEDY RD","FOXRIDGE DR"," ","Major Arterial","Scarborough","20","41",43.724085,-79.264446,"Intersection","At Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,124,"Kennedy Park (124)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.3,16,68,20.5,24100,1,0,0,1,1,0,0,0,0,0,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"520",7001799357,2017,2017-10-04,1100,11,"BLOOR ST W","SPADINA RD"," ","Major Arterial","Toronto and East York","11","14,53,52",43.666583,-79.403827,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,79,"University (79)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.14,21,75,23.6,24100,1,0,0,2,1,0,1,0,1,0,11,"50 to 54",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521",7001855401,2017,2017-10-18,900,9,"COWAN AVE","KING  ST W"," ","Major Arterial","Toronto and East York","4","14",43.63795,-79.431827,"Intersection","At Intersection","Stop Sign","Clear","Daylight","Dry","Cyclist Collisions",50,0,1,1,0,0,1,0,0,0,1,0,0,NA,85,"South Parkdale (85)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.29,9,70,12.1,24100,2,0,0,1,1,1,0,0,1,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",7001903339,2017,2017-10-21,2200,22,"45 CUMMER  AVE"," "," ","Minor Arterial","North York","18","32",43.787329,-79.415561,"Mid-Block","Non Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,50,"Newtonbrook East (50)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.28,5,85,14.5,24100,1,0,0,1,1,0,0,0,0,0,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"523",7001954444,2017,2017-10-27,2000,20,"FINCH  AVE W","KIPLING  AVE"," ","Major Arterial","Etobicoke York","1","23",43.743193,-79.582073,"Intersection","At Intersection","Traffic Signal","Clear","Dark","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,3,"Thistletown-Beaumond Heights (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86,13,73,12.9,24100,1,0,0,1,0,0,1,0,1,0,7,"30 to 34",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",7002025111,2017,2017-11-08,1800,18,"TRETHEWEY DR","IRVING RD","20 m North of","Minor Arterial","Etobicoke York","5","12",43.692324,-79.477252,"Intersection","Non Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,1,1,0,0,NA,112,"Beechborough-Greenbrook (112)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.2,10,54,3.6,24100,1,0,0,1,1,0,0,0,0,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",7003056643,2017,2017-11-23,1900,18,"KINGSTON RD","BALSAM AVE"," ","Major Arterial","Toronto and East York","19","55",43.680293,-79.289165,"Intersection","At Intersection","No Control","Clear","Dark","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,63,"The Beaches (63)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.26,25,48,2.2,24100,1,0,0,1,1,0,0,0,0,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"526",7003071478,2017,2017-11-25,2400,23,"DUNDAS ST W","THE EAST MALL"," ","Expressway","Etobicoke York","3","22",43.629279,-79.553577,"Mid-Block","Non Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,14,"Islington-City Centre West (14)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.15,40,73,1.9,24100,1,0,0,1,0,0,1,0,0,0,8,"35 to 39",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527",7003103184,2017,2017-11-30,1700,17,"WARDEN  AVE","BAMBURGH  CRCL"," ","Major Arterial","Scarborough","22","42",43.811564,-79.323375,"Intersection","At Intersection","Traffic Signal","Rain","Dusk","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,116,"Steeles (116)",0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99.04,21,81,5.7,17700,1,0,0,1,1,0,0,1,1,1,13,"60 to 64",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"528",7003199347,2017,2017-12-15,800,7,"BAMBURGH CRCL","FUNDY BAY  BLVD","50 m East of","Collector","Scarborough","22","42",43.812712,-79.321346,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,116,"Steeles (116)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.29,17,75,-8.9,24100,1,0,0,1,1,0,0,1,0,0,14,"65 to 69",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"529",7003233329,2017,2017-12-20,1100,11,"COLLEGE ST","OSSINGTON AVE"," ","Major Arterial","Toronto and East York","11,9","14",43.654326,-79.422664,"Intersection","At Intersection","Traffic Signal","Other","Daylight","Other","Cyclist Collisions",60,0,1,0,0,1,0,0,0,0,0,0,0,NA,81,"Trinity-Bellwoods (81)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.56,34,59,-0.4,24100,1,0,0,1,1,1,0,1,1,1,10,"45 to 49",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530",8000134975,2018,2018-01-22,1100,11,"THURMAN RD","STEELES AVE W"," ","Major Arterial","North York","6","32",43.79074,-79.452991,"Intersection","At Intersection","Traffic Signal","Rain","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,35,"Westminster-Branson (35)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.57,18,95,1.6,8100,1,0,0,1,1,0,0,1,1,1,14,"65 to 69",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",8000136344,2018,2018-01-22,1500,15,"HANNA  RD","SUTHERLAND DR"," ","Local","North York","15","53",43.701487,-79.365566,"Intersection","At Intersection","Stop Sign","Rain","Daylight","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,56,"Leaside-Bennington (56)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.14,16,95,1.2,6400,1,0,0,1,1,0,0,1,1,1,4,"15 to 19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"532",8000214982,2018,2018-02-03,1500,15,"8 HERTFORD AVE"," ","30 m North of","Local","Etobicoke York","5","12",43.688712,-79.477367,"Mid-Block","Non Intersection","No Control","Clear","Daylight, artificial","Dry","Cyclist Collisions",0,0,1,0,0,0,0,0,0,0,0,0,0,NA,110,"Keelesdale-Eglinton West (110)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.81,25,68,-4.6,4800,0,0,0,1,1,0,0,0,0,0,4,"15 to 19",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533",8000663907,2018,2018-04-13,1900,19,"THE WESTWAY","KIPLING  AVE","11 m South of","Major Arterial","Etobicoke York","2","23",43.685553,-79.55466,"Intersection","At Intersection","Traffic Signal","Rain","Dark, artificial","Wet","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,7,"Willowridge-Martingrove-Richview (7)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.29,9,87,4.2,12900,1,0,0,1,1,0,0,1,1,1,5,"20 to 24",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",8000877104,2018,2018-05-15,1600,15,"LAKE SHORE BV W","COLBORNE LODGE DR"," ","Major Arterial","Toronto and East York","4","11",43.637709,-79.458881,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",30,0,1,1,0,0,0,0,0,0,1,1,0,NA,85,"South Parkdale (85)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.25,13,70,20,24100,1,0,0,1,1,1,0,0,1,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",8000879667,2018,2018-05-16,100,0,"QUEEN ST E","JARVIS  ST"," ","Major Arterial","Toronto and East York","13","51",43.653655,-79.373218,"Intersection","At Intersection","Traffic Signal","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,0,0,0,1,0,0,0,0,0,0,NA,73,"Moss Park (73)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.68,13,56,11.7,24100,1,0,0,1,1,0,0,0,1,0,7,"30 to 34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"536",8000880741,2018,2018-05-16,800,8,"JONES AVE","DUNDAS ST E"," ","Minor Arterial","Toronto and East York","14","55",43.666098,-79.334277,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",25,0,1,0,0,1,0,0,0,0,1,0,0,NA,70,"South Riverdale (70)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.79,13,63,11.6,24100,1,0,0,1,1,1,0,0,1,0,11,"50 to 54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"537",8000922403,2018,2018-05-22,1600,15,"DUNDAS  ST W","CHELSEA  AVE","73 m North of","Minor Arterial","Toronto and East York","4","11",43.658751,-79.453182,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,1,0,0,0,0,NA,88,"High Park North (88)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.27,10,90,15.7,6400,1,1,0,1,1,0,0,0,0,0,11,"50 to 54",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",8000970456,2018,2018-05-29,1700,17,"QUEENS QUAY  E","DOCKSIDE DR"," ","Minor Arterial","Toronto and East York","10","51",43.645079,-79.365466,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,1,0,0,NA,77,"Waterfront Communities-The Island (77)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.6,14,44,26.2,24100,1,0,0,1,1,0,0,0,1,0,6,"25 to 29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",8000979295,2018,2018-05-30,2100,21,"WOODBINE  AVE","MERRILL AVE E"," ","Major Arterial","Toronto and East York","19","55",43.683352,-79.311801,"Intersection","At Intersection","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,62,"East End-Danforth (62)",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98.94,9,63,22.1,24100,1,0,0,1,1,0,0,0,0,0,5,"20 to 24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"540",8001034649,2018,2018-06-07,2100,21,"BLACKTHORN AVE","ST CLAIR AVE W","33 m North of","Local","Toronto and East York","9","12",43.67483,-79.45882,"Intersection","Laneway","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,91,"Weston-Pellam Park (91)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.65,9,62,20.8,24100,1,0,0,1,1,0,0,0,0,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541",8001059223,2018,2018-06-11,1700,17,"ROYAL YORK  RD","DARTMOUTH  CRES"," ","Minor Arterial","Etobicoke York","3","22",43.605387,-79.493869,"Mid-Block","Non Intersection","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,0,1,0,0,0,0,0,1,0,0,NA,17,"Mimico (includes Humber Bay Shores) (17)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.79,23,29,21.2,24100,1,0,0,1,1,0,0,0,0,0,6,"25 to 29",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542",8001064286,2018,2018-06-12,1200,12,"ST GEORGE ST","BLOOR ST W"," ","Major Arterial","Toronto and East York","11","53,52",43.667445,-79.399799,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",32,0,1,0,0,1,0,0,0,0,0,0,0,NA,79,"University (79)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.71,13,56,21.9,24100,1,0,0,1,1,1,0,0,1,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543",8001095116,2018,2018-06-16,1600,15,"LEA  AVE","LAIRD  DR","30 m West of","Major Arterial","North York","15","53",43.706046,-79.361781,"Intersection","Intersection Related","No Control","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,55,"Thorncliffe Park (55)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99.46,11,33,28.8,24100,1,0,0,1,1,0,0,0,0,0,5,"20 to 24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"544",8001178927,2018,2018-06-28,2200,22,"VICTORIA PARK AVE","FARMCREST  DR","1 m North of","Expressway","Scarborough","22,17","33,42",43.771048,-79.321101,"Intersection","Intersection Related","No Control","Clear","Dark, artificial","Dry","Cyclist Collisions",0,0,1,0,0,0,0,0,0,0,0,0,0,NA,118,"Tam O'Shanter-Sullivan (118)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,99.17,13,60,24.2,24100,0,0,0,1,1,0,0,0,0,0,12,"55 to 59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0
"545",8001299322,2018,2018-07-16,1900,19,"DUNDAS ST E","PARLIAMENT ST"," ","Major Arterial","Toronto and East York","13","51",43.659369,-79.365978,"Intersection","At Intersection","Traffic Signal","Clear","Daylight","Dry","Cyclist Collisions",0,0,1,1,0,0,0,0,0,0,0,0,0,NA,72,"Regent Park (72)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17,31,82,21.4,2000,1,0,0,1,1,0,0,0,1,0,8,"35 to 39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
